levelid,mapid,maplv,maintype,leveltype,levelindex,chapterindex,taskindex,level,levelname,chaptername,descriptiont,teamexp,everydaynum,sloot1,sloot2,sloot3,sloot4,sloot5,nextlevel,alevel1,Icon_X,Icon_Y,map_bg,battle_bg,ready_bg,music,monster_face,hang_up,Initial_anger,comat,dungeon_extra_drop1,dungeon_extra_drop2,dungeon_extra_drop3,dungeon_extra_drop4,daily_recharge_group,team_lack,story_id,level_skip,skip_type,skip_num
320243,320243,0,32,1,1,243,0,1,镇魂塔,第243层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320244,320242,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,76000000,0,0,0,0,0,0,0,1,1,151848000
320244,320244,0,32,1,1,244,0,1,镇魂塔,第244层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320245,320243,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,76500000,0,0,0,0,0,0,0,1,1,152847000
320245,320245,0,32,1,1,245,0,1,镇魂塔,第245层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320246,320244,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,77000000,0,0,0,0,0,0,0,1,0,0
320246,320246,0,32,1,1,246,0,1,镇魂塔,第246层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320247,320245,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,77500000,0,0,0,0,0,0,0,1,1,154845000
320247,320247,0,32,1,1,247,0,1,镇魂塔,第247层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320248,320246,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,78000000,0,0,0,0,0,0,0,1,1,155844000
320248,320248,0,32,1,1,248,0,1,镇魂塔,第248层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320249,320247,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,78500000,0,0,0,0,0,0,0,1,1,156843000
320249,320249,0,32,1,1,249,0,1,镇魂塔,第249层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320250,320248,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,79000000,0,0,0,0,0,0,0,1,1,157842000
320250,320250,0,32,1,1,250,0,1,镇魂塔,第250层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320251,320249,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,79500000,0,0,0,0,0,0,0,1,0,0
320251,320251,0,32,1,1,251,0,1,镇魂塔,第251层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320252,320250,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,80000000,0,0,0,0,0,0,0,1,1,159840000
320252,320252,0,32,1,1,252,0,1,镇魂塔,第252层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320253,320251,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,80500000,0,0,0,0,0,0,0,1,1,160839000
320253,320253,0,32,1,1,253,0,1,镇魂塔,第253层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320254,320252,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,81000000,0,0,0,0,0,0,0,1,1,161838000
320254,320254,0,32,1,1,254,0,1,镇魂塔,第254层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320255,320253,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,81500000,0,0,0,0,0,0,0,1,1,162837000
320255,320255,0,32,1,1,255,0,1,镇魂塔,第255层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320256,320254,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,82000000,0,0,0,0,0,0,0,1,0,0
320256,320256,0,32,1,1,256,0,1,镇魂塔,第256层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320257,320255,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,82500000,0,0,0,0,0,0,0,1,1,164835000
320257,320257,0,32,1,1,257,0,1,镇魂塔,第257层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320258,320256,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,83000000,0,0,0,0,0,0,0,1,1,165834000
320258,320258,0,32,1,1,258,0,1,镇魂塔,第258层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320259,320257,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,83500000,0,0,0,0,0,0,0,1,1,166833000
320259,320259,0,32,1,1,259,0,1,镇魂塔,第259层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320260,320258,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,84000000,0,0,0,0,0,0,0,1,1,167832000
320260,320260,0,32,1,1,260,0,1,镇魂塔,第260层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320261,320259,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,84500000,0,0,0,0,0,0,0,1,0,0
320261,320261,0,32,1,1,261,0,1,镇魂塔,第261层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320262,320260,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,85000000,0,0,0,0,0,0,0,1,1,169830000
320262,320262,0,32,1,1,262,0,1,镇魂塔,第262层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320263,320261,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,85500000,0,0,0,0,0,0,0,1,1,170829000
320263,320263,0,32,1,1,263,0,1,镇魂塔,第263层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320264,320262,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,86000000,0,0,0,0,0,0,0,1,1,171828000
320264,320264,0,32,1,1,264,0,1,镇魂塔,第264层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320265,320263,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,86500000,0,0,0,0,0,0,0,1,1,172827000
320265,320265,0,32,1,1,265,0,1,镇魂塔,第265层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320266,320264,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,87000000,0,0,0,0,0,0,0,1,0,0
320266,320266,0,32,1,1,266,0,1,镇魂塔,第266层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320267,320265,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,87500000,0,0,0,0,0,0,0,1,1,174825000
320267,320267,0,32,1,1,267,0,1,镇魂塔,第267层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320268,320266,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,88000000,0,0,0,0,0,0,0,1,1,175824000
320268,320268,0,32,1,1,268,0,1,镇魂塔,第268层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320269,320267,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,88500000,0,0,0,0,0,0,0,1,1,176823000
320269,320269,0,32,1,1,269,0,1,镇魂塔,第269层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320270,320268,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,89000000,0,0,0,0,0,0,0,1,1,177822000
320270,320270,0,32,1,1,270,0,1,镇魂塔,第270层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320271,320269,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,89500000,0,0,0,0,0,0,0,1,0,0
320271,320271,0,32,1,1,271,0,1,镇魂塔,第271层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320272,320270,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,90000000,0,0,0,0,0,0,0,1,1,179820000
320272,320272,0,32,1,1,272,0,1,镇魂塔,第272层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320273,320271,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,90500000,0,0,0,0,0,0,0,1,1,180819000
320273,320273,0,32,1,1,273,0,1,镇魂塔,第273层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320274,320272,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,91000000,0,0,0,0,0,0,0,1,1,181818000
320274,320274,0,32,1,1,274,0,1,镇魂塔,第274层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320275,320273,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,91500000,0,0,0,0,0,0,0,1,1,182817000
320275,320275,0,32,1,1,275,0,1,镇魂塔,第275层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320276,320274,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,92000000,0,0,0,0,0,0,0,1,0,0
320276,320276,0,32,1,1,276,0,1,镇魂塔,第276层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320277,320275,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,92500000,0,0,0,0,0,0,0,1,1,184815000
320277,320277,0,32,1,1,277,0,1,镇魂塔,第277层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320278,320276,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,93000000,0,0,0,0,0,0,0,1,1,185814000
320278,320278,0,32,1,1,278,0,1,镇魂塔,第278层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320279,320277,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,93500000,0,0,0,0,0,0,0,1,1,186813000
320279,320279,0,32,1,1,279,0,1,镇魂塔,第279层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320280,320278,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,94000000,0,0,0,0,0,0,0,1,1,187812000
320280,320280,0,32,1,1,280,0,1,镇魂塔,第280层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320281,320279,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,94500000,0,0,0,0,0,0,0,1,0,0
320281,320281,0,32,1,1,281,0,1,镇魂塔,第281层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320282,320280,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,95000000,0,0,0,0,0,0,0,1,1,189810000
320282,320282,0,32,1,1,282,0,1,镇魂塔,第282层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320283,320281,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,95500000,0,0,0,0,0,0,0,1,1,190809000
320283,320283,0,32,1,1,283,0,1,镇魂塔,第283层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320284,320282,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,96000000,0,0,0,0,0,0,0,1,1,191808000
320284,320284,0,32,1,1,284,0,1,镇魂塔,第284层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320285,320283,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,96500000,0,0,0,0,0,0,0,1,1,192807000
320285,320285,0,32,1,1,285,0,1,镇魂塔,第285层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320286,320284,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,97000000,0,0,0,0,0,0,0,1,0,0
320286,320286,0,32,1,1,286,0,1,镇魂塔,第286层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320287,320285,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,97500000,0,0,0,0,0,0,0,1,1,194805000
320287,320287,0,32,1,1,287,0,1,镇魂塔,第287层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320288,320286,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,98000000,0,0,0,0,0,0,0,1,1,195804000
320288,320288,0,32,1,1,288,0,1,镇魂塔,第288层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320289,320287,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,98500000,0,0,0,0,0,0,0,1,1,196803000
320289,320289,0,32,1,1,289,0,1,镇魂塔,第289层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320290,320288,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,99000000,0,0,0,0,0,0,0,1,1,197802000
320290,320290,0,32,1,1,290,0,1,镇魂塔,第290层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320291,320289,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,99500000,0,0,0,0,0,0,0,1,0,0
320291,320291,0,32,1,1,291,0,1,镇魂塔,第291层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320292,320290,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,100000000,0,0,0,0,0,0,0,1,1,199800000
320292,320292,0,32,1,1,292,0,1,镇魂塔,第292层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320293,320291,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,100500000,0,0,0,0,0,0,0,1,1,200799000
320293,320293,0,32,1,1,293,0,1,镇魂塔,第293层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320294,320292,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,101000000,0,0,0,0,0,0,0,1,1,201798000
320294,320294,0,32,1,1,294,0,1,镇魂塔,第294层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320295,320293,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,101500000,0,0,0,0,0,0,0,1,1,202797000
320295,320295,0,32,1,1,295,0,1,镇魂塔,第295层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320296,320294,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,102000000,0,0,0,0,0,0,0,1,0,0
320296,320296,0,32,1,1,296,0,1,镇魂塔,第296层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320297,320295,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,102500000,0,0,0,0,0,0,0,1,1,204795000
320297,320297,0,32,1,1,297,0,1,镇魂塔,第297层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320298,320296,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,103000000,0,0,0,0,0,0,0,1,1,205794000
320298,320298,0,32,1,1,298,0,1,镇魂塔,第298层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320299,320297,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,103500000,0,0,0,0,0,0,0,1,1,206793000
320299,320299,0,32,1,1,299,0,1,镇魂塔,第299层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,320300,320298,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,104000000,0,0,0,0,0,0,0,1,1,207792000
320300,320300,0,32,1,1,300,0,1,镇魂塔,第300层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,0,320299,0,0,gk_Volcano_02,Volcano01_02,Volcano01_01,1006,1030302|1030302,0,0,104500000,0,0,0,0,0,0,0,1,0,0
330001,330001,0,33,1,1,1,0,1,镇魂塔,第1层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330002,0,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,5000000,0,0,0,0,0,0,0,1,1,9990000
330002,330002,0,33,1,1,2,0,1,镇魂塔,第2层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330003,330001,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,5500000,0,0,0,0,0,0,0,1,1,10989000
330003,330003,0,33,1,1,3,0,1,镇魂塔,第3层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330004,330002,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,6000000,0,0,0,0,0,0,0,1,1,11988000
330004,330004,0,33,1,1,4,0,1,镇魂塔,第4层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330005,330003,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,6500000,0,0,0,0,0,0,0,1,1,12987000
330005,330005,0,33,1,1,5,0,1,镇魂塔,第5层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330006,330004,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,7000000,0,0,0,0,0,0,0,1,0,0
330006,330006,0,33,1,1,6,0,1,镇魂塔,第6层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330007,330005,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,7500000,0,0,0,0,0,0,0,1,1,14985000
330007,330007,0,33,1,1,7,0,1,镇魂塔,第7层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330008,330006,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,8000000,0,0,0,0,0,0,0,1,1,15984000
330008,330008,0,33,1,1,8,0,1,镇魂塔,第8层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330009,330007,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,8500000,0,0,0,0,0,0,0,1,1,16983000
330009,330009,0,33,1,1,9,0,1,镇魂塔,第9层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330010,330008,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,9000000,0,0,0,0,0,0,0,1,1,17982000
330010,330010,0,33,1,1,10,0,1,镇魂塔,第10层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330011,330009,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,9500000,0,0,0,0,0,0,0,1,0,0
330011,330011,0,33,1,1,11,0,1,镇魂塔,第11层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330012,330010,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,10000000,0,0,0,0,0,0,0,1,1,19980000
330012,330012,0,33,1,1,12,0,1,镇魂塔,第12层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330013,330011,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,10500000,0,0,0,0,0,0,0,1,1,20979000
330013,330013,0,33,1,1,13,0,1,镇魂塔,第13层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330014,330012,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,11000000,0,0,0,0,0,0,0,1,1,21978000
330014,330014,0,33,1,1,14,0,1,镇魂塔,第14层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330015,330013,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,11500000,0,0,0,0,0,0,0,1,1,22977000
330015,330015,0,33,1,1,15,0,1,镇魂塔,第15层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330016,330014,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,12000000,0,0,0,0,0,0,0,1,0,0
330016,330016,0,33,1,1,16,0,1,镇魂塔,第16层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330017,330015,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,12500000,0,0,0,0,0,0,0,1,1,24975000
330017,330017,0,33,1,1,17,0,1,镇魂塔,第17层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330018,330016,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,13000000,0,0,0,0,0,0,0,1,1,25974000
330018,330018,0,33,1,1,18,0,1,镇魂塔,第18层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330019,330017,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,13500000,0,0,0,0,0,0,0,1,1,26973000
330019,330019,0,33,1,1,19,0,1,镇魂塔,第19层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330020,330018,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,14000000,0,0,0,0,0,0,0,1,1,27972000
330020,330020,0,33,1,1,20,0,1,镇魂塔,第20层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330021,330019,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,14500000,0,0,0,0,0,0,0,1,0,0
330021,330021,0,33,1,1,21,0,1,镇魂塔,第21层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330022,330020,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,15000000,0,0,0,0,0,0,0,1,1,29970000
330022,330022,0,33,1,1,22,0,1,镇魂塔,第22层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330023,330021,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,15500000,0,0,0,0,0,0,0,1,1,30969000
330023,330023,0,33,1,1,23,0,1,镇魂塔,第23层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330024,330022,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,16000000,0,0,0,0,0,0,0,1,1,31968000
330024,330024,0,33,1,1,24,0,1,镇魂塔,第24层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330025,330023,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,16500000,0,0,0,0,0,0,0,1,1,32967000
330025,330025,0,33,1,1,25,0,1,镇魂塔,第25层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330026,330024,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,17000000,0,0,0,0,0,0,0,1,0,0
330026,330026,0,33,1,1,26,0,1,镇魂塔,第26层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330027,330025,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,17500000,0,0,0,0,0,0,0,1,1,34965000
330027,330027,0,33,1,1,27,0,1,镇魂塔,第27层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330028,330026,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,18000000,0,0,0,0,0,0,0,1,1,35964000
330028,330028,0,33,1,1,28,0,1,镇魂塔,第28层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330029,330027,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,18500000,0,0,0,0,0,0,0,1,1,36963000
330029,330029,0,33,1,1,29,0,1,镇魂塔,第29层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330030,330028,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,19000000,0,0,0,0,0,0,0,1,1,37962000
330030,330030,0,33,1,1,30,0,1,镇魂塔,第30层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330031,330029,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,19500000,0,0,0,0,0,0,0,1,0,0
330031,330031,0,33,1,1,31,0,1,镇魂塔,第31层,没有永恒的朋友，只有永恒的利益。,0,0,91000002,91000001,0,0,0,330032,330030,0,0,gk_Cemetery_02,Cemetery01_02,Cemetery01_01,1009,1030302|1030302,0,0,20000000,0,0,0,0,0,0,0,1,1,39960000
