levelid,mapid,maintype,leveltype,levelindex,chapterindex,levelgroup,level,siege,levelname,chaptername,descriptiont,physicalstrength,teamexp,everydaynum,sloot1,sloot2,sloot3,sloot4,loot1,loot2,loot3,loot4,tasktypes,n1,n2,n3,n4,word,show,icon,heroid,herolv,heroclass,herostar,content,overdrama,aindex,bindex,condition,nextlevel,alevel1,alevel2,component,towershow,showtalk
300011,300011,2,3,11,5,1,1,0,不读这里,11-5,不读这里,10,10,5,91000002,91000001,21000105,0,91000001,21000105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201104,0,20,2003,0
300012,300012,2,3,12,5,1,1,0,不读这里,12-5,不读这里,10,10,5,91000002,91000001,21000106,0,91000001,21000106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201204,0,20,2003,0
300013,300013,2,3,13,5,1,1,0,不读这里,13-5,不读这里,10,10,5,91000002,91000001,21001001,0,91000001,21001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201304,0,20,2003,0
300014,300014,2,3,14,5,1,1,0,不读这里,14-5,不读这里,10,10,5,91000002,91000001,21001002,0,91000001,21001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201404,0,20,2003,0
300015,300015,2,3,15,5,1,1,0,不读这里,15-5,不读这里,10,10,5,91000002,91000001,21001003,0,91000001,21001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201504,0,20,2003,0
300016,300016,2,3,16,5,1,1,0,不读这里,16-5,不读这里,10,10,5,91000002,91000001,21001004,0,91000001,21001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201604,0,20,2003,0
300017,300017,2,3,17,5,1,1,0,不读这里,17-5,不读这里,10,10,5,91000002,91000001,21001005,0,91000001,21001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201704,0,20,2003,0
300018,300018,2,3,18,5,1,1,0,不读这里,18-5,不读这里,10,10,5,91000002,91000001,21001006,0,91000001,21001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201804,0,20,2003,0
300019,300019,2,3,19,5,1,1,0,不读这里,19-5,不读这里,10,10,5,91000002,91000001,21010001,0,91000001,21010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201904,0,20,2003,0
300020,300020,2,3,20,5,1,1,0,不读这里,20-5,不读这里,10,10,5,91000002,91000001,21010002,0,91000001,21010002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202004,0,20,2003,0
300021,300021,2,3,21,5,1,1,0,不读这里,21-5,不读这里,10,10,5,91000002,91000001,21010003,0,91000001,21010003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202104,0,20,2003,0
300022,300022,2,3,22,5,1,1,0,不读这里,22-5,不读这里,10,10,5,91000002,91000001,21010004,0,91000001,21010004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202204,0,20,2003,0
300023,300023,2,3,23,5,1,1,0,不读这里,23-5,不读这里,10,10,5,91000002,91000001,21010005,0,91000001,21010005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202304,0,20,2003,0
300024,300024,2,3,24,5,1,1,0,不读这里,24-5,不读这里,10,10,5,91000002,91000001,21010006,0,91000001,21010006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202404,0,20,2003,0
310001,310001,3,1,1,1,1,1,0,镇魂塔,第1层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1021004,0
310002,310002,3,1,1,2,1,1,0,镇魂塔,第2层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310001,0,20,1021004,0
310003,310003,3,1,1,3,1,1,0,镇魂塔,第3层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310002,0,20,1021004,0
310004,310004,3,1,1,4,1,1,0,镇魂塔,第4层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310003,0,20,1021004,0
310005,310005,3,3,1,5,1,1,0,镇魂塔,第5层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310004,0,20,1021004,0
310006,310006,3,1,1,6,1,1,0,镇魂塔,第6层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310005,0,20,1021004,0
310007,310007,3,1,1,7,1,1,0,镇魂塔,第7层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310006,0,20,1021004,0
310008,310008,3,1,1,8,1,1,0,镇魂塔,第8层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310007,0,20,1021004,0
310009,310009,3,1,1,9,1,1,0,镇魂塔,第9层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310008,0,20,1021004,0
310010,310010,3,3,1,10,1,1,0,镇魂塔,第10层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310009,0,20,1021004,0
310011,310011,3,1,1,11,1,1,0,镇魂塔,第11层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310010,0,20,1021004,0
310012,310012,3,1,1,12,1,1,0,镇魂塔,第12层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310011,0,20,1021004,0
310013,310013,3,1,1,13,1,1,0,镇魂塔,第13层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310012,0,20,1021004,0
310014,310014,3,1,1,14,1,1,0,镇魂塔,第14层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310013,0,20,1021004,0
310015,310015,3,3,1,15,1,1,0,镇魂塔,第15层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310014,0,20,1021004,0
310016,310016,3,1,1,16,1,1,0,镇魂塔,第16层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310015,0,20,1021004,0
310017,310017,3,1,1,17,1,1,0,镇魂塔,第17层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310016,0,20,1021004,0
310018,310018,3,1,1,18,1,1,0,镇魂塔,第18层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310017,0,20,1021004,0
310019,310019,3,1,1,19,1,1,0,镇魂塔,第19层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310018,0,20,1021004,0
310020,310020,3,3,1,20,1,1,0,镇魂塔,第20层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310019,0,20,1021004,0
310021,310021,3,1,1,21,1,1,0,镇魂塔,第21层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310020,0,20,1021004,0
310022,310022,3,1,1,22,1,1,0,镇魂塔,第22层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310021,0,20,1021004,0
310023,310023,3,1,1,23,1,1,0,镇魂塔,第23层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310022,0,20,1021004,0
310024,310024,3,1,1,24,1,1,0,镇魂塔,第24层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310023,0,20,1021004,0
310025,310025,3,3,1,25,1,1,0,镇魂塔,第25层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310024,0,20,1021004,0
310026,310026,3,1,1,26,1,1,0,镇魂塔,第26层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310025,0,20,1021004,0
310027,310027,3,1,1,27,1,1,0,镇魂塔,第27层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310026,0,20,1021004,0
310028,310028,3,1,1,28,1,1,0,镇魂塔,第28层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310027,0,20,1021004,0
310029,310029,3,1,1,29,1,1,0,镇魂塔,第29层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310028,0,20,1021004,0
310030,310030,3,3,1,30,1,1,0,镇魂塔,第30层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310029,0,20,1021004,0
310031,310031,3,1,1,31,1,1,0,镇魂塔,第31层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310030,0,20,1021004,0
310032,310032,3,1,1,32,1,1,0,镇魂塔,第32层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310031,0,20,1021004,0
310033,310033,3,1,1,33,1,1,0,镇魂塔,第33层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310032,0,20,1021004,0
310034,310034,3,1,1,34,1,1,0,镇魂塔,第34层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310033,0,20,1021004,0
310035,310035,3,3,1,35,1,1,0,镇魂塔,第35层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310034,0,20,1021004,0
310036,310036,3,1,1,36,1,1,0,镇魂塔,第36层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310035,0,20,1021004,0
310037,310037,3,1,1,37,1,1,0,镇魂塔,第37层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310036,0,20,1021004,0
310038,310038,3,1,1,38,1,1,0,镇魂塔,第38层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310037,0,20,1021004,0
310039,310039,3,1,1,39,1,1,0,镇魂塔,第39层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310038,0,20,1021004,0
310040,310040,3,3,1,40,1,1,0,镇魂塔,第40层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310039,0,20,1021004,0
310041,310041,3,1,1,41,1,1,0,镇魂塔,第41层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310040,0,20,1021004,0
310042,310042,3,1,1,42,1,1,0,镇魂塔,第42层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310041,0,20,1021004,0
310043,310043,3,1,1,43,1,1,0,镇魂塔,第43层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310042,0,20,1021004,0
310044,310044,3,1,1,44,1,1,0,镇魂塔,第44层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310043,0,20,1021004,0
310045,310045,3,3,1,45,1,1,0,镇魂塔,第45层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310044,0,20,1021004,0
310046,310046,3,1,1,46,1,1,0,镇魂塔,第46层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310045,0,20,1021004,0
310047,310047,3,1,1,47,1,1,0,镇魂塔,第47层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310046,0,20,1021004,0
310048,310048,3,1,1,48,1,1,0,镇魂塔,第48层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310047,0,20,1021004,0
310049,310049,3,1,1,49,1,1,0,镇魂塔,第49层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310048,0,20,1021004,0
310050,310050,3,3,1,50,1,1,0,镇魂塔,第50层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310049,0,20,1021004,0
310051,310051,3,1,1,51,1,1,0,镇魂塔,第51层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310050,0,20,1021004,0
310052,310052,3,1,1,52,1,1,0,镇魂塔,第52层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310051,0,20,1021004,0
310053,310053,3,1,1,53,1,1,0,镇魂塔,第53层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310052,0,20,1021004,0
310054,310054,3,1,1,54,1,1,0,镇魂塔,第54层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310053,0,20,1021004,0
310055,310055,3,3,1,55,1,1,0,镇魂塔,第55层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310054,0,20,1021004,0
310056,310056,3,1,1,56,1,1,0,镇魂塔,第56层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310055,0,20,1021004,0
310057,310057,3,1,1,57,1,1,0,镇魂塔,第57层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310056,0,20,1021004,0
310058,310058,3,1,1,58,1,1,0,镇魂塔,第58层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310057,0,20,1021004,0
310059,310059,3,1,1,59,1,1,0,镇魂塔,第59层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310058,0,20,1021004,0
310060,310060,3,3,1,60,1,1,0,镇魂塔,第60层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310059,0,20,1021004,0
310061,310061,3,1,1,61,1,1,0,镇魂塔,第61层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310060,0,20,1021004,0
310062,310062,3,1,1,62,1,1,0,镇魂塔,第62层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310061,0,20,1021004,0
310063,310063,3,1,1,63,1,1,0,镇魂塔,第63层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310062,0,20,1021004,0
310064,310064,3,1,1,64,1,1,0,镇魂塔,第64层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310063,0,20,1021004,0
310065,310065,3,3,1,65,1,1,0,镇魂塔,第65层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310064,0,20,1021004,0
310066,310066,3,1,1,66,1,1,0,镇魂塔,第66层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310065,0,20,1021004,0
310067,310067,3,1,1,67,1,1,0,镇魂塔,第67层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310066,0,20,1021004,0
310068,310068,3,1,1,68,1,1,0,镇魂塔,第68层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310067,0,20,1021004,0
310069,310069,3,1,1,69,1,1,0,镇魂塔,第69层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310068,0,20,1021004,0
310070,310070,3,3,1,70,1,1,0,镇魂塔,第70层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310069,0,20,1021004,0
310071,310071,3,1,1,71,1,1,0,镇魂塔,第71层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310070,0,20,1021004,0
310072,310072,3,1,1,72,1,1,0,镇魂塔,第72层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310071,0,20,1021004,0
310073,310073,3,1,1,73,1,1,0,镇魂塔,第73层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310072,0,20,1021004,0
310074,310074,3,1,1,74,1,1,0,镇魂塔,第74层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310073,0,20,1021004,0
310075,310075,3,3,1,75,1,1,0,镇魂塔,第75层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310074,0,20,1021004,0
310076,310076,3,1,1,76,1,1,0,镇魂塔,第76层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310075,0,20,1021004,0
310077,310077,3,1,1,77,1,1,0,镇魂塔,第77层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310076,0,20,1021004,0
310078,310078,3,1,1,78,1,1,0,镇魂塔,第78层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310077,0,20,1021004,0
310079,310079,3,1,1,79,1,1,0,镇魂塔,第79层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310078,0,20,1021004,0
310080,310080,3,3,1,80,1,1,0,镇魂塔,第80层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310079,0,20,1021004,0
310081,310081,3,1,1,81,1,1,0,镇魂塔,第81层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310080,0,20,1021004,0
310082,310082,3,1,1,82,1,1,0,镇魂塔,第82层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310081,0,20,1021004,0
310083,310083,3,1,1,83,1,1,0,镇魂塔,第83层,没有永恒的朋友，只有永恒的利益。,0,0,0,91000002,91000001,30000006,0,91000001,30000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310082,0,20,1021004,0
